Id,District,County,Parish,Address,Latitude,Longitude,Inspection Utility,Inspection Time,Opening Hours
352,Porto,Santo Tirso,Mourinha,"Avenida de São Tomé, 4795-698 Santo Tirso, Portugal",41.34794,-8.4056,0.32,120,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
353,Porto,Matosinhos,Matosinhos,"Avenida Villagarcia de Arosa 1016, 4450-300 Matosinhos, Portugal",41.17893,-8.68012,0.25,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
354,Porto,Porto,Santo Ildefonso,"Rua da Alegria 320, 4000-035 Porto, Portugal",41.15168,-8.60407,0.44,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
355,Porto,Porto,Lapa,"Rua de Serpa Pinto 147, 4050-585 Porto, Portugal",41.16183,-8.62112,0.66,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
356,Porto,,Rio Tinto,"Travessa da Cavada Nova 27, 4435-162 Gondomar, Portugal",41.17506,-8.55069,0.61,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
357,Porto,Porto,Viso,"Rua de Requesende 424, 4250-397 Porto, Portugal",41.17571,-8.63634,0.38,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
358,Porto,Lousada,Lugar Novo,"Lugar Novo, Lousada, Portugal",41.24802,-8.23156,0.3,120,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
359,Porto,Porto,Baixa,"Rua de Guedes de Azevedo 131, 4000-272 Porto, Portugal",41.15218,-8.60665,0.64,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
360,Porto,Porto,"Porto, Paranhos","Rua do Padre José Pacheco do Monte 276, Porto",41.16759,-8.61565,0.34,60,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
361,Porto,,Ramalde,"Avenida da Boavista 3152, 4100-121 Porto, Portugal",41.16342,-8.66048,0.84,60,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
362,Porto,Santo Tirso,Vila Nova do Campo,"Rua de Bougado, 4795395 Santo Tirso (Vila Nova do Campo)",41.34473,-8.34318,0.84,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
363,Porto,,Rebordões,"Rua da Bela Vista, 4795-183 Santo Tirso, Portugal",41.34926,-8.42119,0.97,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
364,Porto,Porto,Boavista,"Rua do Campo Alegre 672, 4150-171 Porto, Portugal",41.15275,-8.6364,0.56,30,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
365,Porto,Matosinhos,Matosinhos,"Rua de Álvaro Castelões 414, 4450-039 Matosinhos, Portugal",41.18483,-8.69038,0.73,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
366,Porto,Porto,Antas,"Rua de Costa Cabral 100, 4200-208 Porto, Portugal",41.16266,-8.603,0.75,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
367,Porto,Vila Nova de Gaia,"Vila Nova de Gaia, União das Freguesias de Mafamude e Vilar do Paraíso","Avenida da República 755, 4430190 Vila Nova de Gaia",41.13179,-8.60646,0.35,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
368,Porto,,Ermesinde,"Rua de Ermesinde 35, 4445-419 Valongo, Portugal",41.21278,-8.554,0.0,120,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
369,Porto,,,"Travessa Justino Montalvão 8, 4450-713 Matosinhos, Portugal",41.2117,-8.69445,0.94,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
370,Porto,,Criaz,"Travessa da Feira, 4570-265 Póvoa de Varzim, Portugal",41.46618,-8.74802,0.81,120,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
371,Porto,,Vila Nova de Gaia,"Rua dos Polacos 224, 4430-174 Vila Nova de Gaia, Portugal",41.13479,-8.60624,0.96,60,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
372,Porto,,Montedouro,"Rua do Cabo do Mundo, 4455-426 Matosinhos, Portugal",41.22639,-8.7094,0.96,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
373,Porto,Porto,Ramalde,"Rua de Delfim Ferreira 500, 4100-199 Porto, Portugal",41.17251,-8.65002,0.4,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
374,Porto,,Paranhos,"Rua de Carvalho Araújo 123, 4200-158 Porto, Portugal",41.1704958,-8.6092511,0.12,120,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
375,Porto,,,"Rua do Doutor Nunes da Ponte 27, 4150-535 Porto, Portugal",41.1549,-8.67391,0.49,120,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
376,Porto,Porto,Lordelo do Ouro,"Rua de Serralves 752, 4150-703 Porto, Portugal",41.15866,-8.65389,0.34,60,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
377,Porto,,,"Rua do Alto da Mina, 4440-103 Valongo, Portugal",41.17302,-8.45946,0.91,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
378,Porto,,Ribeira,"Rua Nova da Alfândega 19, 4050-430 Porto, Portugal",41.14084,-8.61701,0.54,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
379,Porto,Gondomar,Gondomarinho,"Rua Novais da Cunha 617, 4420-223 Gondomar, Portugal",41.14407,-8.54454,0.07,120,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
380,Porto,,Bajouca,"Rua de Sá 774, 4475-161 Maia, Portugal",41.26977,-8.63609,0.33,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
381,Porto,Porto,Baixa,"Praça do General Humberto Delgado 309, 4000-288 Porto, Portugal",41.1498,-8.61139,0.96,120,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
382,Porto,Porto,Viso,"Rua de Rui Lourenço de Távora 66, 4250-412 Porto, Portugal",41.17979,-8.6481,0.65,30,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
383,Porto,Vila do Conde,Vila Chã,"Rua das Corredouras 442, 4485-714 Vila do Conde, Portugal",41.29146,-8.72601,0.68,120,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
384,Porto,Porto,"Porto, Bonfim","Rua do Professor Bento de Jesus Caraça 69, 4200128 Porto",41.16114,-8.59804,0.4,120,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
385,Porto,Gondomar,Vila Verde,"Rua de São Pedro da Cova, 4510-429 Gondomar, Portugal",41.1624,-8.50791,0.57,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
386,Porto,,Alfena,"Rua Bouça dos Estilhadouros 266, 4445-044 Valongo, Portugal",41.23201,-8.54041,0.45,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
387,Porto,Vila Nova de Gaia,Vila Nova de Gaia,"Rua da Rasa 122, 4400-267 Vila Nova de Gaia, Portugal",41.12124,-8.61148,0.19,60,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
388,Porto,Maia,Águas Santas,"Águas Santas, Maia, Portugal",41.20408,-8.56453,0.25,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
389,Porto,,Vila Nova de Gaia,"Rua 14 de Outubro 345, 4430-051 Vila Nova de Gaia, Portugal",41.1313407,-8.6053883,0.24,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
390,Porto,Póvoa de Varzim,"A Ver-o-Mar, União das Freguesias de Aver-o-Mar, Amorim e Terroso","Rua do Barão de A Ver-o-Mar, Póvoa de Varzim (A Ver-o-Mar)",41.40099,-8.77493,0.19,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
391,Porto,Porto,Antas,"Rua de São Roque da Lameira 2432, 4350-317 Porto, Portugal",41.1567,-8.59097,0.19,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
392,Porto,Matosinhos,Condominhas,"Rua de Angeiras 521, 4455-039 Matosinhos, Portugal",41.2671749,-8.7210566,0.14,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
393,Porto,,São Mamede de Infesta,"Rua Padre Costa, 4465 Matosinhos, Portugal",41.1924,-8.60875,0.17,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
394,Porto,Paços de Ferreira,Arreigada,"Rua do Anjo da Guarda, 4595-036 Paços de Ferreira, Portugal",41.25167,-8.40215,0.91,30,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
395,Porto,Porto,Boavista,"Rua de Pedro Hispano 942, 4250-364 Porto, Portugal",41.16443,-8.63184,0.65,30,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
396,Porto,Santo Tirso,"União das Freguesias de Santo Tirso, Couto (santa Cristina e São Miguel) e Burgães","Rua do Professor Doutor António Faria Carneiro Pacheco, 4780529 Santo Tirso (União das Freguesias de Santo Tirso, Couto (santa Cristina e São Miguel) e Burgães)",41.34339,-8.47842,0.43,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
397,Porto,Porto,Boavista,"Praça Mouzinho de Albuquerque 113, 4100-359 Porto, Portugal",41.15723,-8.62801,0.55,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
398,Porto,Porto,"Porto, União das Freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória","Rua de Santa Catarina 181, Porto",41.14795,-8.6064,0.61,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
399,Porto,Porto,Massarelos,"Rua da Maternidade 3, 4050-370 Porto, Portugal",41.15093,-8.62282,0.19,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
400,Porto,,Penafiel,"Rua da Saudade, 4560-531 Penafiel, Portugal",41.19743,-8.29338,0.17,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
401,Porto,Valongo,Ermesinde,"Rua 5 de Outubro 685, 4445-673 Valongo, Portugal",41.21809,-8.54657,0.97,30,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
402,Porto,Gondomar,"União das Freguesias de Gondomar (são Cosme), Valbom e Jovim, Jovim","Rua da Independência 67, 4420165 Gondomar",41.12876,-8.52473,0.19,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
403,Porto,,Matosinhos,"Rua do Godinho 879, 4450-150 Matosinhos, Portugal",41.18461,-8.685,0.29,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
404,Porto,,São Mamede de Infesta,"Rua do Centro 86, 4465-069 Matosinhos, Portugal",41.19224,-8.60708,0.26,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
405,Porto,,Vila Nova de Gaia,"Rua António Rodrigues Rocha 317, 4400-025 Vila Nova de Gaia, Portugal",41.11605,-8.60894,0.53,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
406,Porto,Penafiel,Rãs,"Rua da Vista Alegre, 4560-755 Penafiel, Portugal",41.16893,-8.29673,0.26,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
407,Porto,Vila Nova de Gaia,,"Rua Ponte Pereiro 588, 4415-304 Vila Nova de Gaia, Portugal",41.0911902,-8.5479863,0.18,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
408,Porto,,Alfena,"Rua Comendador Matos, 4445-072 Valongo, Portugal",41.23414,-8.52111,0.79,60,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
409,Porto,,Cedofeita,"Rua de Cedofeita 193, 4050-179 Porto, Portugal",41.15082,-8.61729,0.34,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
410,Porto,,Padrão,"Rua José Joaquim Andrade 32, 4455-474 Matosinhos, Portugal",41.22443,-8.68596,0.88,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
411,Porto,,Baixa,"Rua do Bonjardim 666, 4000-119 Porto, Portugal",41.15266,-8.60804,0.96,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
412,Porto,Póvoa de Varzim,Póvoa de Varzim,"Avenida Mouzinho de Albuquerque 118, 4490-409 Póvoa de Varzim, Portugal",41.38228,-8.76212,0.92,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
413,Porto,,Valadares,"Avenida António Coelho Moreira 341, 4405-528 Vila Nova de Gaia, Portugal",41.0983552,-8.6292797,1.0,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
414,Porto,Porto,Ramalde,"Rua de São João Bosco 327, 4100-531 Porto, Portugal",41.16722,-8.64737,0.23,30,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
415,Porto,,Antas,"Rua de Costa Cabral 82, 4200-208 Porto, Portugal",41.16251,-8.60321,0.85,30,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
416,Porto,,Ribeira,"Rua de São João 96, 4050-552 Porto, Portugal",41.14221,-8.61378,0.27,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
417,Porto,Maia,Vermoim,"Rua Dom Manuel II, 4470 Maia, Portugal",41.23639,-8.60759,0.41,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
418,Porto,Porto,Bonfim,"Avenida de Fernão de Magalhães 607, 4350-164 Porto, Portugal",41.15522,-8.59541,0.21,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
419,Porto,,Freamunde,"Rua de António Pereira da Costa, 4590-301 Paços de Ferreira, Portugal",41.29103,-8.33878,0.1,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
420,Porto,Porto,Cedofeita,"Rua da Conceição 94, 4050-214 Porto, Portugal",41.15002,-8.61439,0.08,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
421,Porto,,,"Rua da Igreja, 4560 Penafiel, Portugal",41.18702,-8.29474,0.61,60,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
422,Porto,Porto,Lapa,"Rua de Damião de Góis 375, 4050-227 Porto, Portugal",41.16195,-8.61402,0.58,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
423,Porto,Matosinhos,Monte Espinho,"Rua Óscar da Silva 1898, 4450 Matosinhos, Portugal",41.20726,-8.69608,0.04,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
424,Porto,Vila do Conde,Vila do Conde,"Avenida José Régio 136, 4480-671 Vila do Conde, Portugal",41.35326,-8.74038,0.38,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
425,Porto,Vila do Conde,Azurara,"Rua Padre Serafim das Neves 112, 4480-174 Vila do Conde, Portugal",41.34363,-8.73493,0.41,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
426,Porto,Porto,Ramalde,"Rua do Engenheiro Ferreira Dias 884, 4100-246 Porto, Portugal",41.17597,-8.64691,0.4,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
427,Porto,Paços de Ferreira,Figueiró,"Rua Central das Alminhas 147, 4590-207 Paços de Ferreira, Portugal",41.3015255,-8.3399696,0.88,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
428,Porto,Porto,Boavista,"Rua do Eng. António de Almeida 13, 4100-067 Porto, Portugal",41.1613,-8.64087,0.28,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
429,Porto,Porto,Nevogilde,"Rua do Padrão 103, 4150-559 Porto, Portugal",41.15676,-8.6797,0.51,120,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
430,Porto,Maia,Gueifães,"Rua Padre Américo 71, 4470-010 Maia, Portugal",41.21919,-8.60518,0.06,120,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
431,Porto,Porto,Lapa,"Rua de Serpa Pinto 255, 4050-586 Porto, Portugal",41.16288,-8.62098,0.52,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
432,Porto,Matosinhos,Condominhas,"Rua de Angeiras 277, 4455-036 Matosinhos, Portugal",41.2660733,-8.7234135,0.37,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
433,Porto,Vila Nova de Gaia,Idanha,"Idanha, Vila Nova de Gaia, Portugal",41.05686,-8.57249,0.04,30,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
434,Porto,Felgueiras,Rua,"Rua, Felgueiras, Portugal",41.30799,-8.18945,0.36,30,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
435,Porto,Vila Nova de Gaia,Vila Nova de Gaia,"Rua da Regueira 16, 4400-278 Vila Nova de Gaia, Portugal",41.12488,-8.62754,0.29,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
436,Porto,Valongo,Ermesinde,"Travessa 25 de Abril 22, 4445-309 Valongo, Portugal",41.20625,-8.55221,0.74,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
437,Porto,Vila Nova de Gaia,Canelas,"Rua do Covelo 48, 4410-285 Vila Nova de Gaia, Portugal",41.08014,-8.60804,0.54,60,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
438,Porto,Vila Nova de Gaia,Vila Nova de Gaia,"Rua Álvares Cabral 125, 4400-017 Vila Nova de Gaia, Portugal",41.12934,-8.60816,0.86,30,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
439,Porto,Paços de Ferreira,Moinhos,"Moinhos, Paços de Ferreira, Portugal",41.27035,-8.3529,0.49,30,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
440,Porto,Amarante,Amarante,"Rua do Sobreiro, 4600-306 Amarante, Portugal",41.28255,-8.07784,0.19,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
441,Porto,,Cedofeita,"Rua de Júlio Dinis 602, 4050-319 Porto, Portugal",41.1539587,-8.6264454,0.08,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
442,Porto,,Santa Maria de Avioso,"Rua de Augusto Nogueira da Silva, 4475-109 Maia, Portugal",41.26647,-8.61235,0.33,30,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
443,Porto,,Grijó,"Rua de Montemor, 4415-487 Vila Nova de Gaia, Portugal",41.02633,-8.58932,0.03,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
444,Porto,Vila Nova de Gaia,Vila Nova de Gaia,"Alameda do Conde de Samodães 216, 4430-069 Vila Nova de Gaia, Portugal",41.1306325,-8.6025553,0.96,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
445,Porto,Porto,Baixa,"Rua Formosa 445B, 4000-253 Porto, Portugal",41.14908,-8.60922,0.76,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
446,Porto,Vila do Conde,Árvore,"Rua Varziela 74, 4480-122 Vila do Conde, Portugal",41.3373,-8.71727,0.17,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
447,Porto,Póvoa de Varzim,Amorim de Cima,"Rua das Fontes, 4495-102 Póvoa de Varzim, Portugal",41.39889,-8.73473,0.37,120,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
448,Porto,Lousada,,"Estrada da Coutada, 4620 Lousada, Portugal",41.28446,-8.25709,0.46,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
